id,age,cc_avg_time_per_month,cc_spend_per_month++,kp_spend_per_month++,kp_avg_time_per_month,1,2,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,11.0,12.0,13.0
60508,3,0.7304631471189666,17.598036767345558,31.167060604862957,1.4345352261929687,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60509,6,0.0,0.0,28.429756695639092,1.1133843646427297,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60510,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60511,3,1.319540148604683,16.636323031384286,34.30436065863745,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60512,3,0.862312903045703,13.044008737526429,24.78039442557656,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60513,3,0.7304631471189666,16.878680205167836,13.420522821140821,1.7685244437086272,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60514,4,0.0,0.0,30.402962023594338,1.2583300968693554,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60515,3,3.1092988764204104,25.29162039367213,49.43523386844696,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60516,3,0.0,0.0,35.44408655762317,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60517,3,2.091562647216664,16.9306652550897,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60518,4,0.0,0.0,50.11619673592054,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60519,3,2.2596737867230705,16.60290549316447,52.32438667963364,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60520,4,0.0,0.0,36.78145569485227,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60521,2,0.0,0.0,30.748352555412044,1.7329556373258737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60522,4,2.3525315260846855,18.09729727004672,36.92953058028856,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60523,3,0.7304631471189666,11.507462835775465,40.93739712948604,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60524,3,1.1943176378757767,20.61000375898179,34.06412283637743,1.2583300968693554,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60525,3,1.1943176378757767,12.989871922208529,27.43024357537299,1.319540148604683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60526,3,1.319540148604683,17.406331930201397,31.92215704179788,1.5913747123591861,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60527,4,0.7304631471189666,13.43336768049176,33.61256881336359,1.8203341036428238,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60528,3,1.4345352261929687,15.859376142256847,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60529,4,1.0273787073694451,20.50662108948063,17.28939080034565,0.9822467037532344,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60530,3,1.1943176378757767,19.732765663396204,21.90094627525913,1.127207532903421,1,0,0,0,0,0,0,0,1,0,0,0,0,0
60531,3,3.2199516308818428,21.991939850278218,43.0295677830376,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60532,3,0.0,0.0,42.49901097473406,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60533,5,4.026473477977353,25.401696421309754,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60534,4,0.0,0.0,36.15293559512824,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60535,5,1.319540148604683,17.417850672029346,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60536,3,2.4962039465734676,17.44079493842453,41.22583752722598,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60537,6,2.1945846131785904,25.708910469600823,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60538,4,0.7304631471189666,10.272201962485878,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60539,4,1.5409627556327752,23.78438863252981,40.742428242748666,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60540,4,0.9034968205628578,18.251747868103994,50.976933707875794,1.8621800160211697,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60541,4,0.0,0.0,18.23273629637285,0.9034968205628578,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60542,4,1.127207532903421,14.050230429171506,39.01702865680036,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60543,4,1.4345352261929687,20.062773572840786,36.362472659941446,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60544,4,1.6872592197086782,16.878680205167836,64.23369973228377,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60545,4,1.5409627556327752,23.78438863252981,39.41987813299788,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60546,2,1.4618898769292537,20.11664115346747,43.50938454903071,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60547,3,2.21439648827126,16.160326051325665,29.23469064492728,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60548,2,1.5409627556327752,18.491717969785224,19.679117263325452,1.1943176378757767,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60549,5,0.0,0.0,28.882489489588924,1.6401008431612865,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60550,4,1.9425402190926926,18.66786250344974,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60551,3,0.0,0.0,19.387905702265524,1.270787630434676,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60552,4,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60553,5,0.0,0.0,24.969963581024757,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60554,4,1.270787630434676,19.953155697901853,27.219641236337146,1.5409627556327752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60555,2,0.0,0.0,38.218468531374334,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60556,5,0.7304631471189666,20.256340428132035,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60557,4,0.9034968205628578,17.46361612404271,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60558,4,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60559,5,2.2596737867230705,27.53678245683513,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60560,3,0.7304631471189666,14.434555782136593,19.479813088604683,1.127207532903421,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60561,4,0.0,0.0,23.99049796308099,1.2583300968693554,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60562,5,2.6025944687727294,19.257886335580682,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60563,4,1.3432975971899863,15.069051845400834,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60564,3,0.7304631471189666,16.46644337023281,26.445107181033308,1.1943176378757767,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60565,5,1.902893851965679,18.473713796722052,20.256340428132035,1.4345352261929687,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60566,3,2.1266678083893775,20.448208893829054,38.50612672936915,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60567,3,0.7304631471189666,16.12745756438088,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60568,3,0.7304631471189666,13.097315859058341,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60569,5,2.227466587964505,23.199283110615166,27.71996711048328,0.9034968205628578,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60570,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60571,3,1.7685244437086272,21.040318052629555,38.572584869947256,1.0273787073694451,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60572,3,1.1943176378757767,16.839260171670883,27.842584465759284,1.8203341036428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60573,5,0.0,0.0,39.21752923111885,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60574,3,0.9822467037532344,13.620674289455073,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60575,3,2.3343900635968162,20.069142933286322,34.103849081558515,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60576,4,3.406249776952543,30.64999480540354,61.885211566972195,1.8203341036428238,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60577,3,2.81942104134236,23.154911670766065,46.01913351508128,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60578,3,0.7304631471189666,18.09729727004672,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60579,4,0.9822467037532344,12.989871922208529,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60580,3,0.0,0.0,28.60539567823075,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60581,3,0.0,0.0,40.796769234005524,1.7329556373258737,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60582,5,0.9822467037532344,15.808637069417028,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60583,3,1.3782017963726023,17.1262037104773,37.98913946479754,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60584,5,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60585,5,0.9355532237698291,21.424264210485234,26.496028786947573,1.3782017963726023,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60586,3,2.3221796407086255,19.04851138804467,29.96820039575141,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60587,3,0.7304631471189666,16.552263552784513,29.03959111456091,1.478055616713875,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60588,4,2.6025944687727294,27.080110653715657,47.16779496078033,1.6872592197086782,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60589,5,0.0,0.0,35.236027325829326,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60590,3,1.6872592197086782,20.11348942197527,42.28238335489319,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60591,6,0.8369759806258961,19.586892441563744,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60592,2,1.1943176378757767,19.874209460485194,18.400956905187147,1.4887326185792666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60593,3,0.7304631471189666,15.489704926492003,33.34551130879698,1.6401008431612865,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60594,4,0.0,0.0,17.107674839955088,1.777285278780658,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60595,3,0.7304631471189666,19.00064484788129,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60596,4,0.7304631471189666,13.769604791841859,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60597,2,0.0,0.0,40.185491156017875,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60598,3,0.0,0.0,43.58791830983433,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60599,4,2.628142054548095,19.820829783225008,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60600,3,0.0,0.0,64.47499672572803,1.8203341036428238,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60601,4,0.7304631471189666,11.831021744455525,24.965056673346176,1.319540148604683,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60602,4,1.8203341036428238,18.95226705946699,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60603,3,1.7329556373258737,19.127184211694154,31.60621242094499,1.1943176378757767,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60604,3,3.1655072377717515,29.76531712856089,46.563294601626836,1.8203341036428238,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60605,5,2.5234617464931466,21.327122286604823,36.89438013381069,1.0566537151222417,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60606,4,1.3782017963726023,21.538376751389983,51.835940934968356,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60607,5,1.3432975971899863,17.8423799500051,36.088681007263105,1.777285278780658,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60608,3,2.1266678083893775,19.530092229922026,36.64784873400437,1.5409627556327752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60609,5,1.1943176378757767,13.097315859058341,33.388150436824716,1.0566537151222417,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60610,4,0.0,0.0,36.935904348186725,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60611,4,1.1943176378757767,16.904753939633675,44.33311571278372,1.5409627556327752,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60612,4,0.7304631471189666,14.335913389886391,24.031374185968293,0.9034968205628578,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60613,3,1.1943176378757767,18.653157833759522,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60614,5,0.7304631471189666,16.46644337023281,21.79490154036542,0.9822467037532344,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60615,4,1.0566537151222417,19.443561050208245,36.00904727976298,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60616,3,1.1943176378757767,20.436440446878127,36.774139101412636,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60617,4,0.9034968205628578,14.023122182650834,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60618,3,2.0986476546769155,15.44515392869984,19.953155697901853,0.9822467037532344,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60619,4,2.3221796407086255,18.00796054495621,39.244921441596176,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60620,3,1.270787630434676,18.001939159866836,38.72152022303476,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60621,5,0.7304631471189666,15.101831884140399,45.05735733385638,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60622,3,2.440268378362637,20.377159646700736,28.958027937833656,1.6401008431612865,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60623,3,1.270787630434676,15.377358606421344,35.776101145059584,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60624,5,2.2974730190935833,18.53463251039149,17.18130496010977,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60625,3,2.1266678083893775,16.495250692258516,24.39422368415699,0.9034968205628578,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60626,3,0.7304631471189666,18.067721142139423,32.246130730282495,1.5913747123591861,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60627,3,1.6012508344814045,25.778626521083943,42.9982042005243,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60628,5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60629,4,1.5409627556327752,19.59746534419371,67.53759583887083,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60630,3,0.7304631471189666,15.142417501398752,41.092839947925604,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60631,3,0.0,0.0,27.003073096433237,1.4887326185792666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60632,3,0.8369759806258961,14.679453650780196,33.34939824644553,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60633,4,0.0,0.0,15.242049295789982,1.0566537151222417,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60634,4,0.0,0.0,35.03784609477239,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60635,4,0.8369759806258961,11.438661292884955,15.670066805728172,1.127207532903421,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60636,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60637,3,2.3221796407086255,20.88069982471027,34.03594800958679,1.7329556373258737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60638,4,1.0273787073694451,17.352939457620437,58.27411065557963,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60639,4,0.862312903045703,11.421227119782216,20.271001729271276,1.1943176378757767,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60640,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60641,3,1.1943176378757767,15.17257824689929,29.334512732907232,1.4345352261929687,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60642,3,1.902893851965679,15.722601528194277,27.506760728365474,1.6401008431612865,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60643,5,0.0,0.0,21.543075060565254,1.3782017963726023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60644,4,1.3432975971899863,17.904445320761546,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60645,3,0.9034968205628578,20.005058707139394,34.804617540759004,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60646,3,1.4345352261929687,16.197564570853732,32.70053237461844,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60647,4,1.777285278780658,21.2480098371008,46.881198976287976,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60648,4,0.7304631471189666,19.00064484788129,23.589039134886985,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60649,3,4.126875528452884,27.63682427759132,29.147859079903885,1.5409627556327752,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60650,3,1.127207532903421,15.892845840710788,37.30900510625155,1.5409627556327752,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60651,4,0.0,0.0,33.20049830882007,0.862312903045703,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60652,3,0.862312903045703,17.070369718980206,21.46259380377219,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60653,4,0.0,0.0,36.70140746067335,1.6401008431612865,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60654,4,1.5913747123591861,19.793909671205796,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60655,4,0.7304631471189666,17.598036767345558,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60656,3,1.4345352261929687,14.434555782136593,31.11255362181836,1.5913747123591861,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60657,4,0.0,0.0,23.522303739559547,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60658,4,1.1943176378757767,17.98987134386776,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60659,2,1.7329556373258737,26.18558800041361,18.05781774196301,1.0566537151222417,1,0,0,0,0,0,0,0,0,0,0,0,1,0
60660,3,0.0,0.0,37.828557972343255,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60661,2,0.0,0.0,15.555594144830742,1.270787630434676,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60662,2,2.055641538058108,14.023122182650834,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60663,4,0.7304631471189666,15.757240477288395,21.953143201877364,1.1943176378757767,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60664,4,0.9034968205628578,14.130370608578206,23.065029841213203,1.4887326185792666,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60665,4,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60666,2,1.1943176378757767,18.491717969785224,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60667,5,1.1943176378757767,14.892193453425445,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60668,3,0.7304631471189666,19.50142835308321,25.944960033937203,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60669,6,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60670,3,1.127207532903421,16.274058837425766,21.547768939757013,1.2583300968693554,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60671,4,1.6872592197086782,18.740669560734567,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60672,3,0.9034968205628578,12.878993133201504,36.633364745572045,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60673,3,1.3782017963726023,13.856094820831991,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60674,6,1.1943176378757767,13.496903957925936,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60675,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60676,3,0.7304631471189666,23.206076437385956,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60677,4,3.0511972093879853,20.5986259885345,27.513093519858973,1.5409627556327752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60678,6,2.1945846131785904,24.375140970629836,25.724810320274965,1.1133843646427297,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60679,4,1.4066469299329154,18.51858808457688,44.809572906232745,1.6401008431612865,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60680,3,1.9811782143135137,24.157872225104434,45.69281789842449,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60681,3,1.777285278780658,17.42933828058184,40.12218637991054,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60682,4,1.5409627556327752,23.94635654077856,43.83174689868869,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60683,3,1.7329556373258737,16.70508315634349,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60684,3,0.9822467037532344,14.65888121096745,28.085702771961213,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60685,4,1.0923850218363014,14.693106450218115,26.00657461062026,1.5409627556327752,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60686,3,2.091562647216664,18.702272180544274,62.31734065859081,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60687,4,1.8203341036428238,21.918405319155628,32.032646193880254,1.6401008431612865,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60688,3,0.9034968205628578,19.00064484788129,29.545564395383142,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60689,4,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60690,4,0.0,0.0,59.84794943070238,1.8203341036428238,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60691,5,1.902893851965679,24.005132072008642,25.17226135451256,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60692,5,3.9682996482497246,27.964250790335115,47.21758985963663,1.777285278780658,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60693,3,0.0,0.0,46.02757843967356,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60694,5,1.319540148604683,14.577789756595893,34.5137878854334,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60695,4,1.6591461440755093,15.684144599163629,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60696,6,0.9822467037532344,13.856094820831991,33.19156276816504,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60697,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60698,3,0.9034968205628578,14.48291333282083,29.041320328870892,1.5913747123591861,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60699,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60700,5,4.093995126225565,31.28613250591115,54.749334780272065,1.6872592197086782,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60701,4,0.0,0.0,39.83777650635587,1.5409627556327752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60702,3,2.5234617464931466,21.182782259527684,32.26810144747572,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60703,5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60704,4,1.8203341036428238,17.394781870868083,42.26996938355255,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60705,5,0.0,0.0,61.982042262002714,1.8203341036428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60706,4,0.7304631471189666,13.302771429436175,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60707,3,0.0,0.0,26.553953138336524,1.319540148604683,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60708,3,0.0,0.0,45.285323232541366,1.8621800160211697,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60709,5,3.0511972093879853,19.63602767610499,32.20579478510005,1.2583300968693554,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60710,3,2.291235638550488,21.233033868861387,33.610072259348634,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60711,3,0.0,0.0,52.04150185938459,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60712,4,2.6532978187436327,18.428380974276518,37.32113726370886,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60713,4,2.8418560738456735,21.768037119387635,37.025768295495574,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60714,4,2.5502689738034627,23.648708283122406,22.7376986345119,0.9822467037532344,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60715,6,0.7304631471189666,17.630991901617694,31.050537314676514,0.9355532237698291,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60716,6,0.7304631471189666,19.00064484788129,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60717,3,0.862312903045703,11.753109857707855,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60718,3,2.1092146955615827,21.608390333871615,34.86991750491616,1.319540148604683,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60719,4,2.440268378362637,26.081670303666876,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60720,4,0.9034968205628578,14.335913389886391,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60721,3,0.0,0.0,29.435112160718074,1.6401008431612865,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60722,3,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60723,4,0.7304631471189666,30.517831582694512,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60724,5,0.7304631471189666,16.007824898140864,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60725,3,0.7304631471189666,18.491717969785224,21.19287374126937,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60726,3,1.4618898769292537,22.277884951504916,56.378638501001035,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60727,4,0.0,0.0,44.54860233567843,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60728,4,0.9034968205628578,12.80304417464936,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60729,5,1.1943176378757767,13.856094820831991,52.823233827698665,1.7329556373258737,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60730,3,2.6532978187436327,23.626802335505957,35.213545413372344,1.5409627556327752,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60731,3,1.4122683720328608,14.244833593226529,21.57117220279861,1.127207532903421,0,1,0,0,0,0,0,0,0,0,1,0,0,0
