,id,age,cc_avg_time_per_month,cc_spend_per_month++,kp_spend_per_month++,kp_avg_time_per_month,1,2,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,11.0,12.0,13.0,income
48906,48907,3,1.0,4000.0,53766.666666666664,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23000
48907,48908,4,,,60666.666666666664,1.8333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
48908,48909,4,1.0,1050.0,59250.0,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,37000
48909,48910,4,6.166666666666667,10800.0,59366.666666666664,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48000
48910,48911,3,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14000
48911,48912,4,4.666666666666667,4933.333333333334,657950.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28000
48912,48913,4,,,199275.0,4.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34000
48913,48914,4,4.0,8300.0,410833.3333333333,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28000
48914,48915,5,,,62316.666666666664,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36000
48915,48916,4,,,118500.0,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49000
48916,48917,3,1.8333333333333333,24616.666666666668,560450.0,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,68000
48917,48918,3,4.0,5716.666666666667,15866.666666666666,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29000
48918,48919,5,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23000
48919,48920,3,,,91916.66666666667,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25000
48920,48921,4,,,65100.0,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24000
48921,48922,4,,,63500.0,2.1666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35000
48922,48923,3,3.0,5283.333333333333,177216.66666666666,2.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,38000
48923,48924,3,,,128033.33333333333,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,36000
48924,48925,4,17.0,147183.33333333334,926850.0,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,204000
48925,48926,3,3.0,1220.0,692366.6666666666,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37000
48926,48927,3,,,477950.0,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12000
48927,48928,4,,,520633.3333333333,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44000
48928,48929,4,2.0,1000.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27000
48929,48930,4,7.5,16416.666666666664,42066.666666666664,1.6666666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,110000
48930,48931,5,,,34166.666666666664,3.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29000
48931,48932,4,5.666666666666667,6533.333333333334,138766.66666666666,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41000
48932,48933,3,,,80083.33333333333,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38000
48933,48934,3,,,301616.6666666667,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30000
48934,48935,5,4.4,21480.000000000004,43600.0,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47000
48935,48936,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30000
48936,48937,5,,,135760.0,1.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,83000
48937,48938,3,1.0,11700.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30000
48938,48939,4,2.25,7575.0,67050.0,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44000
48939,48940,4,1.2,1140.0,32175.0,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
48940,48941,3,,,81200.0,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000
48941,48942,3,,,402616.6666666667,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32000
48942,48943,4,2.0,3650.0,574083.3333333334,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12000
48943,48944,3,1.0,7000.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10000
48944,48945,4,,,252583.33333333334,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28000
48945,48946,5,1.0,4300.0,5000.0,1.6666666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
48946,48947,4,,,23700.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23000
48947,48948,3,5.0,2750.0,1278433.3333333333,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19000
48948,48949,3,,,5500.0,1.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15000
48949,48950,3,5.166666666666667,19800.000000000004,207116.66666666666,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32000
48950,48951,4,1.4,4560.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19000
48951,48952,4,10.166666666666666,92533.33333333333,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,75000
48952,48953,3,1.0,10900.0,42733.333333333336,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
48953,48954,5,10.666666666666668,63350.00000000001,41900.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,413000
48954,48955,4,5.8,7439.999999999999,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27000
48955,48956,4,15.666666666666668,27833.333333333336,2358600.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,109000
48956,48957,6,4.5,16916.666666666664,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40000
48957,48958,4,2.0,34800.0,281250.0,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,181000
48958,48959,5,1.25,6250.0,276366.6666666667,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30000
48959,48960,3,3.0,11266.666666666668,842766.6666666666,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
48960,48961,4,,,64783.333333333336,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,74000
48961,48962,4,4.666666666666667,8433.333333333334,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52000
48962,48963,3,2.3333333333333335,783.3333333333334,173233.33333333334,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32000
48963,48964,4,10.0,30700.0,379666.6666666667,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,41000
48964,48965,5,1.8,1120.0,85166.66666666667,2.1666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
48965,48966,3,1.3333333333333333,1866.6666666666665,54750.0,3.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11000
48966,48967,3,3.5,9533.333333333334,740433.3333333334,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,53000
48967,48968,3,1.0,7050.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32000
48968,48969,3,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,115000
48969,48970,3,,,31733.333333333332,1.6666666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15000
48970,48971,3,1.0,12000.0,100433.33333333333,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26000
48971,48972,3,,,44100.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26000
48972,48973,4,21.666666666666668,48783.333333333336,1379116.6666666667,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,105000
48973,48974,4,,,48700.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25000
48974,48975,4,4.0,10000.0,1133883.3333333333,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,28000
48975,48976,3,2.8,8519.999999999998,103283.33333333333,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27000
48976,48977,5,5.0,5116.666666666666,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18000
48977,48978,4,1.0,5500.0,1600.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
48978,48979,4,8.5,50816.666666666664,13792550.0,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,93000
48979,48980,3,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22000
48980,48981,4,1.0,4000.0,4850.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32000
48981,48982,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
48982,48983,3,1.0,860.0,482300.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,357000
48983,48984,2,12.0,33366.66666666667,297250.0,4.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24000
48984,48985,3,2.1666666666666665,3416.6666666666665,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36000
48985,48986,3,7.666666666666667,5000.0,33283.333333333336,2.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26000
48986,48987,4,24.166666666666668,123800.0,1890266.6666666667,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,81000
48987,48988,3,,,14020.0,1.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,55000
48988,48989,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,49000
48989,48990,4,20.833333333333332,35633.333333333336,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,72000
48990,48991,5,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,121000
48991,48992,3,5.0,30216.666666666664,199466.66666666666,2.8333333333333335,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32000
48992,48993,4,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19000
48993,48994,3,2.8,4180.0,89783.33333333333,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24000
48994,48995,3,,,998800.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,73000
48995,48996,5,2.0,2950.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25000
48996,48997,3,2.0,2266.6666666666665,5100.0,2.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27000
48997,48998,6,10.666666666666666,33783.33333333333,222050.0,2.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,84000
48998,48999,3,2.0,2666.6666666666665,183500.0,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22000
48999,49000,4,1.8333333333333333,1100.0,73050.0,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000
49000,49001,4,2.1666666666666665,8450.0,33050.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23000
49001,49002,5,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26000
49002,49003,5,2.0,6700.0,238400.0,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26000
49003,49004,4,,,41966.666666666664,3.1666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,53000
49004,49005,3,1.25,4675.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28000
49005,49006,4,,,62450.0,2.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15000
49006,49007,6,1.0,3500.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17000
49007,49008,5,2.0,1833.3333333333333,46950.0,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20000
49008,49009,4,1.0,7250.0,163150.0,3.1666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,46000
49009,49010,3,3.0,3833.3333333333335,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,133000
49010,49011,5,7.333333333333333,12783.333333333334,3733866.6666666665,4.166666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80000
49011,49012,4,19.0,20450.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,41000
49012,49013,4,3.6666666666666665,6416.666666666666,184900.0,2.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15000
49013,49014,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,34000
49014,49015,3,1.0,8000.0,5000.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13000
49015,49016,3,1.3333333333333333,2000.0,40866.666666666664,2.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,38000
49016,49017,4,,,1156983.3333333333,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33000
49017,49018,6,6.0,6075.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,105000
49018,49019,3,5.666666666666667,10033.333333333334,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,65000
49019,49020,3,4.666666666666667,5683.333333333334,159833.33333333334,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,52000
49020,49021,4,,,564216.6666666666,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14000
49021,49022,5,1.0,7000.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11000
49022,49023,3,2.0,4500.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15000
49023,49024,5,6.0,40860.0,1020150.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,66000
49024,49025,5,2.0,3483.3333333333335,2900.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,303000
49025,49026,6,4.3,5983.333333333333,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,40000
49026,49027,3,2.1666666666666665,7333.333333333333,95583.33333333333,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
49027,49028,4,,,1183700.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,46000
49028,49029,4,2.3333333333333335,2416.666666666667,170850.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29000
49029,49030,4,1.0,4440.0,27500.0,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31000
49030,49031,5,4.0,5450.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12000
49031,49032,4,,,526566.6666666666,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,41000
49032,49033,5,1.3333333333333333,8333.333333333332,194183.33333333334,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
49033,49034,5,,,774000.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,112000
49034,49035,4,,,491733.3333333333,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,60000
49035,49036,4,4.5,25900.0,6850.0,1.8333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11000
49036,49037,4,3.3333333333333335,6133.333333333334,104133.33333333333,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18000
49037,49038,5,1.0,4200.0,351166.6666666667,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,73000
49038,49039,5,9.833333333333332,13561166.666666666,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24000
49039,49040,2,1.0,5500.0,31350.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,51000
49040,49041,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,56000
49041,49042,4,1.25,1300.0,21200.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34000
49042,49043,5,6.5,14350.0,45483.333333333336,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,282000
49043,49044,4,,,300550.0,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15000
49044,49045,5,11.5,36266.666666666664,189550.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40000
49045,49046,3,1.0,6000.0,122566.66666666667,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24000
49046,49047,5,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14000
49047,49048,3,6.0,6016.666666666667,394650.0,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,114000
49048,49049,4,,,430833.3333333333,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28000
49049,49050,3,3.6666666666666665,11666.666666666666,66550.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,55000
49050,49051,4,4.333333333333333,26733.333333333332,14671233.333333334,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,120000
49051,49052,4,8.5,28483.333333333332,30500.0,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,76000
49052,49053,4,8.0,17040.0,35616.666666666664,1.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13000
49053,49054,4,,,7750.0,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15000
49054,49055,4,1.8333333333333333,10100.0,85083.33333333333,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79000
49055,49056,4,1.6666666666666667,7050.0,32383.333333333332,2.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,75000
49056,49057,4,5.333333333333333,14566.666666666666,89866.66666666667,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60000
49057,49058,5,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,77000
49058,49059,3,8.0,9683.333333333334,238300.0,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,119000
49059,49060,5,16.666666666666668,10300.0,238416.66666666666,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,53000
49060,49061,5,,,447866.6666666667,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,56000
49061,49062,5,14.333333333333334,19733.333333333336,439800.0,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,153000
49062,49063,3,3.8333333333333335,4466.666666666667,43100.0,2.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36000
49063,49064,3,5.0,5800.0,1343983.3333333333,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31000
49064,49065,4,,,913200.0,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51000
49065,49066,6,,,196566.66666666666,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40000
49066,49067,4,,,843150.0,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,70000
49067,49068,3,2.3333333333333335,2200.0,936900.0,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16000
49068,49069,3,1.5,2550.0,9166.666666666666,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26000
49069,49070,4,1.0,1650.0,316050.0,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46000
49070,49071,3,2.1666666666666665,2066.6666666666665,6416.666666666667,1.1666666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27000
49071,49072,3,3.8333333333333335,4306.666666666667,43183.333333333336,2.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26000
49072,49073,3,2.0,34800.0,221883.33333333334,3.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26000
49073,49074,4,1.5,2550.0,83000.0,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,53000
49074,49075,4,3.0,6400.0,315616.6666666667,2.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48000
49075,49076,4,,,853883.3333333334,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
49076,49077,3,10.333333333333334,7416.666666666667,128916.66666666667,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52000
49077,49078,4,,,94060.0,3.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16000
49078,49079,4,,,210983.33333333334,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18000
49079,49080,6,,,125766.66666666667,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,142000
49080,49081,4,,,259283.33333333334,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,37000
49081,49082,3,4.2,20020.000000000004,537116.6666666666,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,117000
49082,49083,3,5.333333333333333,12650.0,198133.33333333334,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,72000
49083,49084,3,3.0,3520.0,50100.0,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23000
49084,49085,3,,,648566.6666666666,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
49085,49086,3,,,43300.0,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
49086,49087,4,3.6,12220.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21000
49087,49088,3,,,55566.666666666664,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24000
49088,49089,3,2.0,12500.0,972183.3333333334,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16000
49089,49090,3,2.0,3000.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28000
49090,49091,3,1.0,8000.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14000
49091,49092,3,3.0,3783.333333333333,126083.33333333333,2.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16000
49092,49093,3,1.8333333333333333,1633.3333333333333,6700.0,2.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
49093,49094,3,,,467700.0,3.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,62000
49094,49095,3,2.25,27600.0,781216.6666666666,3.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,53000
49095,49096,4,3.5,2300.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,81000
49096,49097,3,4.0,111900.0,784783.3333333334,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16000
49097,49098,3,,,334716.6666666667,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
49098,49099,3,1.2,2899.9999999999995,8850.0,2.1666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
49099,49100,3,2.0,3583.3333333333335,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,111000
49100,49101,4,8.0,9300.0,590033.3333333334,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,103000
49101,49102,3,5.566666666666666,18470.0,155500.0,2.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28000
49102,49103,6,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
49103,49104,2,3.0,10000.0,41450.0,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13000
49104,49105,4,2.6666666666666665,9900.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23000
49105,49106,4,,,38600.0,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
49106,49107,5,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24000
49107,49108,3,1.0,10000.0,82483.33333333333,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23000
49108,49109,4,5.5,10416.666666666668,475216.6666666667,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32000
49109,49110,5,8.166666666666666,26550.0,531133.3333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,105000
49110,49111,3,,,214016.66666666666,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14000
49111,49112,3,7.166666666666667,3950.0,13050.0,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32000
49112,49113,4,2.0,21750.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23000
49113,49114,3,1.3333333333333333,3083.333333333333,361233.3333333333,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30000
49114,49115,6,1.0,40000.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51000
49115,49116,3,5.0,4916.666666666667,121850.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17000
49116,49117,5,,,1562116.6666666667,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25000
49117,49118,3,2.25,10650.0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,47000
49118,49119,4,1.0,8200.0,18750.0,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,41000
49119,49120,3,,,89116.66666666667,3.3333333333333335,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43000
49120,49121,3,3.0,2616.6666666666665,62483.333333333336,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,109000
49121,49122,4,2.6666666666666665,29333.333333333332,17320416.666666668,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28000
49122,49123,4,,,648233.3333333334,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,47000
49123,49124,3,1.25,3575.0,31500.0,2.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
49124,49125,4,1.0,2500.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,66000
49125,49126,4,5.166666666666667,14983.333333333334,340666.6666666667,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39000
49126,49127,3,,,217083.33333333334,3.1666666666666665,0,1,0,0,0,0,0,0,1,0,0,0,0,0,201000
49127,49128,5,1.0,13500.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19000
49128,49129,4,2.8333333333333335,3083.3333333333335,12066.666666666666,2.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,49000
49129,49130,3,,,166433.33333333334,1.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19000
49130,49131,3,,,87633.33333333333,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22000
49131,49132,4,6.8,7000.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,72000
49132,49133,4,,,2523316.6666666665,3.6666666666666665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,58000
49133,49134,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24000
49134,49135,5,15.8,7440.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,67000
49135,49136,3,4.166666666666667,6533.333333333334,47816.666666666664,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,73000
49136,49137,4,1.6666666666666667,2766.666666666667,34033.333333333336,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14000
49137,49138,5,3.2,10880.0,87666.66666666667,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48000
49138,49139,4,,,13800.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30000
49139,49140,4,4.666666666666666,6633.333333333333,24850.0,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
49140,49141,3,6.5,7549.999999999999,851083.3333333334,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10000
49141,49142,5,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
49142,49143,4,1.0,16700.0,1754800.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,56000
